Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
1958/3/31,3.88,3.02,6.33,2.12,3.29,4.3,3.38,7.53,-0.31,2.37,3.02,2.02,3.64,0.92,2.3,0.35,8.58,1.08,8.01,1.97,1.17,4.88,4.6,3.34,0.44,3.96,4.08,7.61,3.3,8.44
1958/4/30,3.22,3.68,4.54,1.96,4.95,2.13,3.31,7.52,0.85,5.1,1.09,1.37,2.82,-1.51,3.82,3.61,0.97,4.76,5.15,5.09,2.7,-0.26,1.47,1.71,7.27,0.84,3.15,1.72,2.09,-1.41
1958/5/31,3.06,3.44,0.59,5.39,3.47,-0.53,3.1,1.07,1.65,5.13,1.76,6.84,3.26,2.28,4.14,5.19,4.52,6.29,0.29,1.41,2.11,1.79,0.68,4.84,4.04,2.73,3.69,8.46,2.16,1.93
1958/6/30,2.84,3.08,3.98,5.29,0.56,3.87,-4.16,3.23,3.05,0.19,2.83,0.93,2.68,1.66,3.04,1.65,3.59,2.43,4.99,2.19,1.66,2.33,5.83,1.57,2.6,1.84,2.16,1.93,2.94,6.76
1958/7/31,1.42,3.3,-0.03,2.46,-0.92,10.02,2.73,5.97,7.86,7.47,6.69,11.55,8.42,4.84,9.67,5.98,3.83,12.45,0.5,1.13,0.9,-0.4,2.6,5.59,8.43,4.26,1.7,3.16,2.01,1.51
1958/8/31,2.33,5.07,2.29,7.08,8.61,-1.64,2.79,1.98,2.56,4.35,2.36,3.05,3.69,2.14,-0.43,0.46,-2.23,2.62,1.91,-1.01,2.4,1.47,2,2.92,2.32,3.64,5.86,6.39,4.64,9.5
1958/9/30,1.94,6.21,8,8.41,7.76,4.49,4.04,11.72,2.87,10.07,3.76,8.35,4.2,5.69,9.76,-0.5,0.95,-0.37,3.35,3.48,5.05,5.38,6.74,4.23,8.34,2.2,4.1,10.91,-0.41,-1.94
1958/10/31,1.8,5.99,1.7,7.98,5.25,9.72,-0.23,1.05,0.8,3.44,1.36,4.91,3.24,4.02,2.35,6.09,3.08,2.56,1.31,4.28,1.45,4.38,4.91,2.34,3.54,1.24,1.19,3.76,3.68,3.62
1958/11/30,4.81,5.53,1.77,4.75,8.08,4.65,2.24,8.03,3.41,2.68,4.06,0.61,4.18,3.9,3.1,0.21,1.71,-0.95,1.98,2.95,2.13,6.9,4.84,3.56,5.83,4.14,6.01,14.42,2.34,4.04
1958/12/31,2.88,0.7,3.77,0.29,-1.64,1.89,4.15,4.61,5.81,3.46,5.06,6.74,2.87,11.43,3.86,1.49,4.15,3.99,1.2,5.94,13.3,9.08,14.81,3.19,2.26,5.32,5.82,-1.68,4.29,8.07
1959/1/31,2.35,2.51,8.76,4.5,3.87,2.06,8.15,-0.62,-0.27,3.26,1.82,1.38,1.27,-0.67,0.31,0.2,4.73,1.87,0.49,1.24,3.91,5.49,-3.75,0.77,3.44,0.07,3.64,2.58,-2.69,-1.33
1959/2/28,2.92,2.98,0.75,6.14,-1.41,3.48,5.24,3.86,5.28,5.72,3.33,1.3,2.99,4.57,-0.25,5.45,-1.74,-1.07,-7.5,1.25,4.84,-0.86,5.75,3.5,1.17,1.48,2.7,3.21,2.39,4.59
1959/3/31,-0.6,-2.43,2.35,4.94,-0.11,8.59,-0.74,4.26,1.16,1.25,-0.02,-3.67,-0.22,3.19,-0.77,3.62,3.9,0.58,2.17,1.63,-0.42,14.54,1.42,-0.72,-0.5,0.01,-1.79,5.98,-2.97,0.88
1959/4/30,2.11,1.49,3.95,11.24,0.11,-1.38,2.13,11.92,7.18,4.19,4.11,2.11,4,7.06,9.45,1.42,-6.88,-0.43,1.76,-1.13,4.63,2.59,9.81,1.76,3.78,6.98,1.2,-0.97,1.55,2.52
1959/5/31,3.96,0.85,-5.87,-1.59,-1.82,2.65,0.03,-1.07,5.8,2.44,3.71,5.06,4.55,1.2,5.55,1.9,-1.31,-1.13,-0.94,-1.1,-1.04,-7.12,8.43,-0.93,1.11,-1,2.95,-0.42,0.74,6.13
1959/6/30,-0.03,0.36,4.58,4.19,0.7,-0.89,1.38,6.59,-1.57,6.62,1.4,4.9,4.33,-0.93,0.57,-4.24,-4.03,2.16,-2.81,-2.23,-1.06,4.49,-1.02,2.39,1.56,1.59,2.3,5.86,2.62,0.12
1959/7/31,3.66,10.23,0.75,4.1,9.04,2.32,-1.01,4.74,6.35,7.09,1.97,3.41,2.12,0.65,7.06,0.29,1.08,10.96,4.85,3.85,0.6,-1.09,0.39,3.05,-0.84,2.66,1.92,1.91,1.23,0.13
1959/8/31,-0.83,-2.42,3.13,-2.08,2.58,3.28,-1.19,-3.52,-3.37,-3.07,-2.56,2.04,-2.08,-2.35,1.65,-10.9,-1.76,-0.05,-3.19,1.34,0.61,0.49,-2.7,-0.5,-2.77,-1.12,0.92,2.97,-1.33,0.4
1959/9/30,-3.13,-4.27,-3.02,-5.08,-5.37,-6.38,-0.95,-4.96,-5.12,-2.4,-4.32,-5.18,-7.16,-4.66,-4.23,-5.43,-4.4,-5.9,-6.92,-4.34,-0.96,-5.16,-3.77,-2.89,-3.39,-4.84,-1.9,-4.98,-4.79,-4.59
1959/10/31,3.39,1.04,6,7.85,5.32,4.48,5.53,2.38,1.51,-2.27,3.58,-1.3,1.71,5.89,-0.09,3.83,-1.35,5.27,1.09,0.88,1.3,2.46,4.27,1.55,-0.99,6.06,0.5,7.11,0.63,3.25
1959/11/30,0.84,1.83,2.07,3.92,0.72,3.26,0.45,5.62,2.31,0.5,1.12,-0.36,0.03,10.34,0.02,11.41,0.81,0.72,-0.43,0.4,-1.23,5.28,8.12,6.16,-1.8,7.05,2.14,-0.98,1.43,6.42
1959/12/31,2.35,0.69,-2.68,1.98,7.63,1.01,2.21,-1.63,3.42,1.08,1.06,2.52,3.45,5.87,5.62,-4.54,4.74,2.41,4.27,2.13,4.31,-1.62,1.01,1.8,2.36,0.04,2.75,3.05,0.48,-6.16
1960/1/31,-4.16,-5.38,-1.72,1.54,-5.14,-7.51,-8.2,-6.35,-9.7,-4.44,-6.34,-9.05,-4.09,-11.97,-11.38,-4.7,-3.48,-7.58,-7.49,-2.07,0.95,-5.85,-7.6,-9.08,-3.98,-5,-5.76,-9.75,-4.4,-3.65
1960/2/29,3.64,-1.85,2.56,4.52,2.68,9.6,1.73,0.27,-0.45,0.61,3.36,-1.74,-1.84,5.4,-1.86,2.34,1.86,-2.68,-3.45,2.77,8.36,9.42,5.38,3.29,-0.66,1.71,4.29,2.1,-0.67,6.61
1960/3/31,-1.32,-2.59,0.17,-0.3,2.53,-0.21,-2.24,1.61,-2.4,-6.44,-0.43,-5.23,-3.23,-0.54,-6.29,-7.84,-2.64,-5.12,-0.72,1.77,0.14,0.04,3.69,-2.08,-4.64,-1.02,0.22,-3.53,0.4,-2.08
1960/4/30,1.36,-1.97,1.54,6.65,-0.98,-1.08,0.4,1.68,-5.34,-0.91,-1.26,-5.34,-3.91,-0.92,-2.12,-1.17,-0.62,-2.78,-4.29,1.37,-1.05,7.33,1.96,0.6,-1.94,0.64,-0.34,9.05,-0.51,0.74
1960/5/31,8.47,-0.25,2.71,7.55,11.94,8.01,2.01,13.77,3.67,2.37,3.45,2.62,1.19,6.75,0.54,9.54,-1.12,2.68,-3.58,1.52,3.32,-1.48,12.17,3.12,1.18,1.92,3.38,1.07,-0.23,1.29
1960/6/30,5.63,0.71,4.97,2.48,0.26,6.62,-1.35,-0.16,0.69,4.28,2.78,1.56,1.87,0.04,-0.05,0.6,-1.17,-1.1,3.62,5.79,-0.34,-7.83,2.63,3.74,2.4,6.2,3.65,1.27,4.04,6.65
1960/7/31,-1.98,-0.66,4.73,-4.59,0.36,-0.47,-0.97,-3.86,-6.67,-3.01,-5.04,-2.25,-3.76,-6.83,-1.19,1.87,2.55,2.17,0.67,-1.23,0.1,2.97,-1.89,-3.97,-2.98,-6.03,-2.86,-1.12,0.2,-5.82
1960/8/31,4.74,3.41,5.37,7.33,3.8,5.26,3.51,2.46,1.34,-0.67,0.74,0.8,0.97,-0.87,3.06,7.06,7.11,3.64,4.11,4.46,7.11,5.86,2.88,1.35,2.14,4.68,3.02,2.22,3.66,3.65
1960/9/30,-3.72,-4.84,-1.93,-2.17,-6.04,-9.02,-4.07,-8.71,-6.54,-5.09,-4.87,-8.08,-5.53,-10.3,-5.74,-8.54,-2.05,-5.03,-0.92,-4.55,-5.91,-3.37,-7.45,-7.21,-6.92,-8.28,-8.39,-1.74,-5.69,-4.05
1960/10/31,1.24,0.76,4.09,0.33,2.6,6.7,-3.28,-3.49,-1.37,-2.84,-1.19,-2.13,-1.2,-3.36,-1.02,1.15,3.41,-1.41,2.5,-0.31,0.14,4.84,-3.18,-1.63,-0.79,-4,0.55,-4.32,-0.2,0.6
1960/11/30,9.59,6.7,5.57,14.04,10.24,9.26,3.28,4.04,4.38,2.17,6.75,1.4,8.41,5.35,-0.28,7.74,7.55,6.77,3.34,3.78,4.19,9.62,8.32,5.44,5.48,9.85,6.64,4.53,7.88,4.14
1960/12/31,4.67,-0.15,3.7,7.93,7.57,1.92,3.44,6.22,3.01,0.68,4.43,4.95,4.95,1.18,-0.21,2.55,6.1,1.74,5.37,6.42,12.45,8.34,4.45,5.73,2.43,2.22,2.22,2.24,5.78,3.96
1961/1/31,4.89,5.42,8.96,0.75,9.66,4.55,6.13,6.05,6.65,11.4,5.85,8.49,6.14,-0.4,8.69,6.62,6.14,11.05,9.73,4.86,7.89,4.48,5.27,4.75,8.54,8.12,2.48,4.27,7.32,8.42
1961/2/28,4.35,8.3,5.55,22.47,2.29,6.04,7.98,5.19,2.27,6.95,4.93,5.88,9.17,-0.15,4.36,6.14,-1.58,9.38,0.56,3.67,0.75,0.34,4.68,6.97,4.36,3.45,4.97,8.37,7.2,6.14
1961/3/31,4.84,2.75,5.8,7.38,4.97,6.54,3.28,3.8,1.12,6.12,2.7,2.04,1.72,3.18,3.34,1.69,2.63,-0.56,1.47,1.74,7.43,0,2.51,-0.49,1.07,4.65,6.02,4.26,4.53,7.28
1961/4/30,-1.22,1.57,-0.06,-2.04,-6.2,2.83,2.77,-0.3,-1.3,-5.14,-3.34,-1.44,-2.15,-2.36,-1.67,2.1,1.14,0.68,4.84,1.86,0.8,0.05,2.36,-0.2,-1.46,3.25,0.36,4.4,1.53,-3.5
1961/5/31,4.38,5.56,3.57,-3.73,2.89,0.16,6.98,2.28,5.68,5.65,2.29,6.07,4.82,4.64,3.53,2.34,8.64,7.82,0,2.5,-1.04,-0.52,1.75,1.57,4.93,0.14,4.49,-1.72,4.19,3.5
1961/6/30,-1.97,-2.92,4.17,-5.67,-3.65,3.63,-5.3,-3.38,-1.12,-3.16,-2.75,-7.45,-2.94,-3.72,-1.11,-3.17,-5.76,-4.21,-4.02,-1.82,-3.99,0.33,-3.11,-4.26,-4.37,-4.7,1.01,-5.43,-2.76,0.57
1961/7/31,2.9,1.06,6.13,-1.03,-2.37,2.15,1.61,3.45,3.13,1.71,0.01,4.3,1.25,3.37,6.7,4.01,2.76,3.41,2.25,2.89,6.43,-8.07,0.74,-0.32,-0.14,0.17,2.63,2.87,3.61,5.55
1961/8/31,5.06,3.34,7.88,1.03,1.03,10.59,5.41,3.84,2.49,5.91,0.96,0.33,1.77,3.37,2.09,-0.76,4.71,1.76,0.16,3.8,0.26,9.13,5.25,5.51,3.66,3.23,3.17,0.6,8.86,1.78
1961/9/30,-0.45,-1.31,0.1,1.41,0.92,-2.88,-0.98,-1.31,-4.28,-4.08,-2.15,-7.72,-4.34,-1.21,4.76,-6.19,-6.11,1.33,-6.61,1.4,-2.77,-5.87,1.18,-2.57,-0.99,-4.05,0.84,-6.04,-0.13,3.31
1961/10/31,3.92,-0.65,7.24,-5.07,1.18,-0.48,8.7,3.52,0.24,3.3,0.93,-1.71,0.74,-1.76,0.26,-5.07,-2.04,4.83,6.66,5.31,0.19,2.43,6.72,1.93,2.36,4.49,9.58,0.9,2.18,0.58
1961/11/30,5.43,4.62,8.18,0.4,3.9,4.66,5.53,3.27,2.64,7.52,6.21,1.8,3.16,5.93,8.75,3.34,3.71,6.24,5.52,3.41,8.49,8.42,1.14,2.2,0.64,5.8,5.09,1.23,7.33,1.84
1961/12/31,-3.5,1.6,-5.93,2.16,-3.47,-3.59,0.6,-2.02,0.03,-0.98,0.36,3.31,0.26,-1.23,1.93,0.4,-2.88,0.29,3.88,-4.22,3.33,-0.49,-0.36,-2.46,-0.06,0.65,-0.4,-2.02,-4.34,-0.58
1962/1/31,-6.43,-3.21,-4.04,-12.99,-3.2,-7.13,-6.46,-4.62,-4.52,0.81,-5.26,-3.75,-0.41,-2.22,-1.03,6.71,-1.34,4.91,-0.03,-2.58,-6.08,-4.64,-6.67,-4.98,2.79,-0.55,-9.3,-3.66,-4.75,-3.38
1962/2/28,-0.05,0.48,0.88,-1.82,-0.32,-0.7,1.58,3.76,3.5,2.13,1.29,-0.86,1.71,-0.25,-1.34,-3.14,-3.11,0.66,5.47,2.62,4.09,-1.74,0.13,4.07,0.52,0.11,1.8,-0.39,3.84,4.4
1962/3/31,1.18,-0.14,-6.47,-5.14,0.61,4.51,-1.17,0.54,-2.52,-0.54,-0.38,0.96,-1.7,1.4,-0.9,-3.34,-1.29,-4.48,-1.59,1.98,-2.94,-1.21,-0.56,1.33,-1.46,-2.1,1.16,-3.87,-1.93,-1.63
1962/4/30,-4.37,-3.37,-12.77,-10.82,-8.52,-6.81,-7.87,-11.01,-6.01,-7.31,-7.25,-10.38,-7.73,-9.94,-5.29,-9.99,-7.51,-9.89,-3.48,-2.79,-4.71,-2.89,-11.79,-7.71,-6.05,-5.56,-4.34,-8.87,-7.46,-1.9
1962/5/31,-11.01,-8.81,-13.9,-11.15,-14.63,-9.95,-10.31,-10.9,-8.01,-7.26,-8.77,-7.17,-7.87,-8.53,-5.3,-5.34,-4.4,-9.7,-4.88,-10.47,-7.11,-10.73,-12.95,-10.79,-4.94,-11.1,-8.91,-7.22,-9.78,-11.59
1962/6/30,-8.55,-5.97,-8.13,-15.55,-16.33,-12.12,-9.12,-12.59,-8.48,-4.31,-11.16,-10.01,-8.19,-10.4,-7.04,-7.24,-4.08,-6.96,-4.82,-5.08,-8.52,-12.91,-12.39,-9.42,-7.6,-10.91,-10.19,-12.7,-10.83,-14.05
1962/7/31,7.2,2.9,0.96,-2.35,6.66,10.24,7.9,7.78,6.89,5.76,5.64,3.24,4.31,9.76,7.52,9.63,3.26,10.42,4.79,7.45,7.23,10.7,12.41,3.62,3.52,5.45,4.21,5.1,8.4,9.02
1962/8/31,0.04,4.45,1.65,5.95,4.23,1.36,3.16,-7.92,4.46,-0.72,2.57,-0.33,2.21,3.94,3.08,4.42,3.51,1.44,1.85,3.17,1.58,1.18,3.03,2.9,3.37,4.33,4.44,0.74,3.94,5.81
1962/9/30,-4.72,-5.94,-7.56,-10.31,-4.51,-8.97,-6.4,-4.05,-1.95,-4.4,-6.94,-8.46,-6.18,-7.87,-3.56,-5.85,-5.95,-3.87,-1.73,-2.83,-6.05,-8.18,-9.58,-6.22,-5.39,-7.24,-6.55,-8.65,-5.67,-4.75
1962/10/31,-2.72,-2.31,-6.64,-8.71,0.08,1.13,-1.15,2.47,4.88,1.14,-1.79,0.8,-0.03,2.39,2.3,1.37,0.39,-1.95,-0.26,-1.08,2.77,-1.29,-1.93,-1,3.22,-0.72,-1.35,-5.31,-0.67,-3.26
1962/11/30,12.25,11.33,11.46,15.76,12.27,14.34,9.65,17.59,11.71,10.84,13.55,15.13,13.28,14.17,7.57,11.46,8.97,10.57,10.72,7.59,7.16,12.38,14.86,13.32,17.01,13.67,10.99,13.52,14.14,15.69
1962/12/31,2.81,2.46,-2.17,2.06,-3.65,0.8,-0.51,0.89,1.14,0.74,-2.19,-4.56,0.61,0.75,2.58,-1.99,-2.74,0.79,4.77,3.44,1.08,1.47,-0.84,-1.39,1.34,0.23,0.08,-2.3,1.68,2.26
1963/1/31,6.64,4.03,1.72,8.69,6.55,5.46,6.46,5.65,4.46,8.82,4.56,7.93,7.64,4.97,6.21,1.2,10.66,8.25,2.58,5.26,4.13,1.36,6.14,8.23,5.97,3.57,4.12,7.53,3.63,8.64
1963/2/28,-2.73,-5.05,-3.36,-6.65,-1.94,-3.25,-3.38,-2.58,-3.85,0.65,-0.71,-2.13,-2.6,-6.36,-2.93,-0.96,-1.76,-0.44,-1.33,-1.48,-1.09,0.06,-4.11,-2.17,0.3,-1.87,-0.55,-3.74,-0.3,0.3
1963/3/31,1.73,4.61,7.74,1.12,-0.87,4,1.43,1.18,3.65,0.83,3.44,2.24,2.9,1.39,6.82,0.23,2.73,6.2,6.99,1.79,1.94,3.9,3.7,3.01,3.3,0.6,2.17,-5.72,2.31,5.29
1963/4/30,1.1,0.66,6.3,-0.8,7.95,6.02,1.8,7.62,4.44,7.69,4.01,5.45,3.38,5.88,5.98,3.37,4.89,4.34,6.08,2.4,3.73,2.43,6.78,4.86,8.51,5.64,5.5,0.48,3.68,6.11
1963/5/31,3.49,1.2,-3,4.43,0.55,0.91,0.48,-0.25,1.28,2.44,1.18,6.56,6.08,4.68,7.15,-0.9,2.29,3.9,-0.19,1.03,-0.64,3.53,3.85,-1.13,6.55,1.09,2.72,3.12,0.43,-0.03
1963/6/30,-0.46,-1.82,-6.27,-1.3,1.01,-0.27,-1.75,-1.09,-3.22,-0.95,-1.38,-3.76,-1.48,-2.63,-3.2,-1,-2.35,-1.76,1.27,-1.13,-1.94,-1.27,-6.51,-1.94,-0.93,-2.96,-1.25,-0.55,-1,-2.13
1963/7/31,0.05,-2.19,-2.54,-3.48,-0.04,-0.15,-0.67,0.56,-1,3.49,-0.78,-1.59,-3.06,-2.43,-0.15,-3.67,-2.9,0.32,2.34,0.8,-0.25,-3.48,-0.55,-1.38,-2.54,0.14,-1.08,-4.21,-0.65,-2.38
1963/8/31,4.82,2.14,7.15,6.08,4.66,6.22,4.83,9.56,4.61,4.3,6.04,8.31,4.61,5.17,7.2,3.27,4.02,7.48,3.85,4.2,4.29,2.68,5.23,7.7,7.37,4.21,6.65,1.07,4.37,6.25
1963/9/30,-1.43,1.23,-4.23,-4.05,2.67,-1.37,-4.04,-4.06,-0.78,-1.14,-1.25,0.29,-2.68,-1.68,0.31,-4.6,-0.96,-4.48,-3.62,-2.5,2.37,-2.65,0.29,1.45,-3.85,-1.65,1.13,-2.51,-3.31,-2.93
1963/10/31,2.41,-1.28,5.78,10.34,-1.15,4.25,2.51,3.38,3.48,5.72,-0.52,1.58,3.97,-0.49,10.14,2.28,3.16,9.45,-0.52,-0.67,3.43,1.51,8.66,1.65,1.77,1.43,0.45,1.11,0.69,3.14
1963/11/30,-0.44,-0.72,-5.63,-1.96,-0.18,-0.18,-1.44,-1.65,2.22,1.99,-1.05,-1.83,-0.74,-1.72,-5.42,5.54,1.56,0.67,-1.2,-1.02,4.14,-3.78,-0.27,-0.93,3.78,-4.01,-1.09,-3.61,-2.33,1.67
1963/12/31,2.99,1.21,5.98,-2.13,-0.21,4.26,-0.69,1.54,4.51,3.3,0.81,1.51,1.89,-2.55,-1.2,-4.22,6.05,5.42,4.64,2.42,-0.08,0.93,3.26,0.31,4.17,-0.62,0.34,1.75,1.63,-2.82
1964/1/31,1.14,0.99,-1.69,-0.95,4.39,1.74,-0.83,3.68,3.26,2.26,2.03,4.43,3.72,-3.13,1.08,3.4,-0.03,4.44,4.85,1.4,3.33,2.05,3.05,1.84,3.86,-2.24,2.81,-0.47,-1.16,-2.33
1964/2/29,1.43,-0.17,2.64,2.25,6.79,0.94,1.84,1.66,2.24,3.73,4.82,2.89,3.33,5.01,3.68,5.09,5.7,0.12,1.08,0.87,-0.28,2.73,1.97,-0.32,7,1.92,1.58,7.08,3.84,1.06
1964/3/31,1.96,6.93,10.37,2.72,-0.95,2.32,1.09,-1.94,2.64,0.45,4.84,6.97,6.63,3.6,0.62,1.74,5.28,-1.81,1.45,-0.75,-0.9,2.54,3.45,1.23,2.85,4.66,2.29,4.04,0.69,-0.29
1964/4/30,-1.07,-1.61,1.83,-4.16,2.12,-1.56,-0.62,-1.42,-1.18,-0.47,-0.5,-3.57,-0.35,-4.8,2.95,-4.44,13.4,-4.24,4.23,1.06,0.83,-0.12,-3.69,-1.16,-1.28,-0.13,3.05,1.86,-0.99,-3.7
1964/5/31,1.68,1.47,-0.19,-3.86,1.47,2.21,1.95,0.53,2.34,5.7,0.26,1.21,2.11,-1.11,1.79,4.46,1.01,0.64,2.18,0.84,-0.39,-3.31,2.84,-0.94,5.94,0.09,4.17,-0.24,-0.03,0.02
1964/6/30,2.33,0.49,-1.54,-1.07,3.82,0.18,4.12,0.59,-0.57,-0.39,0.29,0.9,3.88,-0.16,1.52,3.11,-1.06,-2.34,0.71,2.2,4.7,5.95,0.44,0.97,3.84,3.46,3.93,2.49,-1.17,-1.4
1964/7/31,1.23,7.9,0.41,0.28,-0.25,0.72,4.02,4.76,2.16,5.81,1.39,0.62,1.95,7.68,5.43,5.93,2.59,1.41,3.37,4.91,-2,3.16,-1.91,0.61,0.23,2.62,1.09,0.94,1.89,2.94
1964/8/31,-1.3,-1.87,6.6,-3.34,-1.39,-1.47,-0.89,-4.22,-2.26,-1.78,-1.64,-0.07,-0.8,2.75,1.78,3.15,0.26,-0.5,-1.88,-0.01,-1.55,3.52,-2.89,-2.09,-5.78,-4.63,0.59,-3.57,-2.18,0.77
1964/9/30,1.97,1.65,-1.97,5.59,2.25,5.72,3.84,2.73,5.35,4.33,0.05,5.5,3.35,4.06,5.19,5.62,10.69,5.32,3.05,1.87,-1.01,0.84,1.18,4.33,4.78,2.59,3.49,3.81,2.48,4.22
1964/10/31,-1.17,2.4,-2.06,0.88,2.49,-1.15,0.72,2.88,0.93,7.31,2.17,-2.62,2.16,6.04,0.19,0.63,0.14,0.04,3.12,0.95,-0.9,1.62,-1.03,2.92,4.24,1.16,2.31,5.78,-0.69,-0.25
1964/11/30,1.22,-1.41,-1.63,-1.94,1.78,0.95,2.85,2.17,2.35,0.38,-0.7,-4.82,1.44,0.71,-2.7,0.54,0.29,0.97,2.59,1.37,-2.2,-2.18,-0.19,-2.87,-3.54,1.95,3.35,1.11,-0.89,0.96
1964/12/31,1.18,-0.18,-4.68,-1.38,0.92,0.68,-0.35,4.38,0.46,0.63,-1.04,-1.71,-2.8,-2.72,1.94,0.06,-1.15,1.76,-0.27,0.5,3.09,-0.42,-0.01,-1.36,-2.47,0.75,0.08,-0.34,-1.23,-3.91
1965/1/31,5.04,12.15,5.37,8.44,8.68,6.52,7.51,7.66,5.68,8.44,5.45,4.91,4.25,9.84,2.92,2.77,8.25,3.73,0.45,3.96,0.28,7.99,7.43,5.53,4.74,5.57,2.74,9.47,2.71,5.19
1965/2/28,1.32,1.9,-0.04,5.07,1.35,2.78,6.3,2.42,0.91,2.28,3.26,2.98,6,5.18,-1.26,3.53,4.77,-0.51,-3.43,0.43,0.8,3.18,2.16,0.14,2.61,2.93,1.35,3.02,1.27,5.87
1965/3/31,-1.46,0.59,-0.87,3.75,2.87,-1.9,0.82,-0.93,-3.01,0.84,0.26,0.03,-2.53,-0.75,1.91,0.87,-0.65,-0.1,-3.1,-0.52,-1.69,3.25,-0.47,0.97,-0.5,0.78,-0.93,0.3,-0.28,4.72
1965/4/30,2.87,5.52,5.61,3.87,5.54,5.78,4.82,2.98,1.94,8.98,2.74,5.21,5.1,5.15,7.34,7.74,4.07,-2.07,0.9,0.65,2.33,4.28,5.22,3.36,0.86,5.89,7.03,3.14,2.61,2.51
1965/5/31,-0.93,-0.31,-1.65,2.01,0.55,-0.51,0.86,-1.24,0.53,-1.22,-0.76,-0.74,-2.51,0.79,-4.25,0.21,-2.12,-2.48,0.94,-0.97,2.75,-2.92,0.58,-1.82,-0.8,-0.85,0.38,-3.06,-2.36,-1.52
1965/6/30,-4.33,-4.56,-3.41,-9.69,-6.39,-5.36,-9.12,-5.31,-5.75,-7.94,-7.08,-6.86,-6.27,-7.96,-7.18,-7.15,-9.98,-5.99,-1.89,-3.66,-4.18,-9.15,-5.63,-6.24,-6.86,-9.34,-6.13,-6.72,-4.94,-11.7
1965/7/31,1.22,-0.36,1.74,5.7,3.56,4.46,2.36,3.95,0.06,2.97,0.57,3.11,1.66,4.69,1.64,9.64,7.75,1.92,1.81,1.06,-0.38,4.19,3.47,-0.22,4.64,5.47,-1.83,1.33,1.13,7.43
1965/8/31,1.77,3.77,9.45,6.74,7.2,6.53,6.64,6.29,1.53,6.06,2.6,2.74,4.07,6.55,2.53,2.98,3.37,3.27,1.52,0.92,1.33,3.63,6.05,2.7,6.48,5.21,2.11,5.2,4.59,5.1
1965/9/30,0.21,-0.32,-2.65,11.6,2.42,5.89,1.98,2.24,3.94,4.96,2.4,2.08,6.04,5.21,4.86,10.63,0.58,0.32,4.45,1.39,1.09,4.16,5.47,3.47,3.14,7.55,-1.14,4.37,-0.15,4.09
1965/10/31,0.99,2.54,4.42,11.63,6.01,4.34,4.61,3.23,2.87,5.29,4.45,5.27,5.5,5.78,6.6,7.74,4.44,15.55,1.58,1.05,-2.29,4.49,5.26,2.6,6.68,3.46,0.04,5.17,1.08,2.64
1965/11/30,0.27,0.94,-4.65,11.49,7.46,0.93,2.16,3.8,-1.91,7.64,0.84,-4.37,5.45,8.25,-5,15.23,2.35,-0.81,0.74,-1,-4.32,2.3,2.44,1.88,6.53,5.81,1.14,2.16,1.04,9.45
1965/12/31,1.02,2.64,-1.02,3.93,3.62,4.42,2.14,3.83,2.38,1.68,1.93,8.1,1.94,-0.48,0.88,-1.91,8.74,0.7,0.15,-0.31,-0.86,8.22,-1.6,1.92,2.4,3.75,1.19,4,1.99,-0.88
1966/1/31,0.15,1.25,2.9,10.89,1.76,2.06,4.25,2.74,-0.78,8.38,3.68,4.35,2.66,4.07,0.26,9.27,12.12,1.11,1.02,-3.02,-1.3,2.46,1.08,4.61,7.16,7,-5.18,3.07,0.51,3.74
1966/2/28,-0.88,-2.85,-2.32,7.43,0.44,-0.68,3.04,-1.55,-1.92,0.44,-0.83,-1.9,-0.99,1.23,-1.62,-0.64,9.43,-0.02,-3.56,-4.17,0.48,2.49,5.36,-0.41,3.44,2.31,-2.16,-1.42,-2.09,0.68
1966/3/31,-2.36,-4.14,-3.38,2.81,2.86,2.58,-3.35,-1.6,-4.55,-4.47,-3,-2.3,-1.7,0.89,-5.22,-1.37,-4.28,0.17,-2.29,-0.14,-4.84,-3.15,-0.94,-3.79,-1.84,-2.96,-2.24,3.13,-4.09,-2.6
1966/4/30,-0.9,3.2,-1.08,5.77,3.83,5.49,2.89,-0.02,0.31,0.8,1.67,1.73,1.3,3.77,-1.37,3.76,3.1,0.92,3.18,1.19,1.26,3.37,7.69,4.33,4.51,12.06,2.51,6.95,1.3,10.16
1966/5/31,-3.67,-6.27,-3.88,-13.71,-5.42,-5.86,-7.93,-5.25,-4.56,-8.65,-5.81,-7.91,-5.96,-8.61,-6.68,-8.53,-8.17,-2.54,-3.75,-2.73,-2.98,-10.98,-6.03,-5.01,-9.69,-9.89,-2.49,-4.37,-3.89,-9.89
1966/6/30,-3.04,3.29,-2,-5.15,2.42,0.91,-1.94,0.99,-3.88,-1.98,-2.02,-0.89,-1.26,-2.81,-1.53,1.05,-0.07,-8.51,-2.15,-1.78,0.49,-0.51,-0.13,-0.67,3.44,1.14,-2.64,0.71,-2.13,-0.8
